# United States
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
# deleted Hawaii, 
-122.22219825 37.73203828
-122.29599219 37.79035513
-122.33343177 37.89660187
-122.36547116 37.92119986
-122.3854441 37.9605773
-122.31423398 38.00734447
-122.21703061 38.04064993
-122.08672848 38.04961579
-121.71685442 38.03406118
-121.63809953 38.06126883
-121.57301307 38.05240632
-121.52534156 38.05592032
-121.62572303 38.08392894
-121.68220537 38.07478221
-121.74863542 38.08046662
-121.88077206 38.07501476
-121.93415382 38.08682282
-121.99311662 38.12012828
-122.03151221 38.12351309
-122.15377865 38.06553213
-122.20829729 38.07253429
-122.33712663 38.13588959
-122.39335059 38.14480378
-122.4838877 38.10883698
-122.49489478 37.95357514
-122.46691199 37.83820751
-122.52132728 37.82639944
-122.58419166 37.87407095
-122.68069739 37.90233796
-122.76038245 37.94564281
-122.87293372 38.02605134
-122.93199988 38.05545523
-122.99879167 37.98861176
-123.00145301 38.01928172
-122.96814755 38.09700308
-122.97760434 38.22733104
-122.87680946 38.12335806
-122.90815121 38.19658356
-122.98654436 38.27709545
-123.04617896 38.3050524
-123.12116147 38.44928132
-123.28972999 38.53586518
-123.42478634 38.67562409
-123.70112606 38.90728954
-123.71952287 39.11097219
-123.82029192 39.36839834
-123.77778805 39.5149527
-123.7834983 39.61871898
-123.83292681 39.77550528
-123.88447405 39.86079723
-124.10851722 40.09452973
-124.32403378 40.25196198
-124.35653826 40.37107616
-124.37165361 40.49119803
-124.32452471 40.59809073
-124.28367449 40.71053864
-124.25390886 40.74030427
-124.24233334 40.72790192
-124.25060157 40.70392406
-124.22000912 40.69648265
-124.2084336 40.74609203
-124.1902435 40.77172354
-124.22248959 40.77503083
-124.2191823 40.79074046
-124.19990699 40.82205638
-124.13308936 40.96977346
-124.140014 41.15588614
-124.06851966 41.38416678
-124.07190447 41.45951101
-124.11768979 41.62174917
-124.16324256 41.71900422
-124.2446071 41.78794058
-124.20874366 41.88855459
-124.21166338 41.98462108
-124.35527218 42.12288137
-124.40999752 42.30434317
-124.42051368 42.38100515
-124.40617347 42.58368012
-124.44379391 42.67021231
-124.53962786 42.8128651
-124.49857093 42.9368627
-124.45443926 43.01236197
-124.34659054 43.34164419
-124.3205973 43.36820588
-124.27548377 43.36737906
-124.19693559 43.42334463
-124.23316077 43.43636709
-124.28798947 43.40970205
-124.23920692 43.54003002
-124.18435238 43.65154776
-124.14872148 43.69172618
-124.13066057 44.05565746
-124.09916378 44.33378002
-124.04746151 44.42550568
-124.06544491 44.52007355
-124.0445418 44.64823111
-124.05919206 44.77773225
-123.9486045 45.40084667
-123.96309974 45.47608755
-123.92935503 45.57695995
-123.96121355 45.84299022
-123.94713172 46.14059479
-123.9752437 46.17834443
-123.98929969 46.21940135
-123.96294471 46.2254475
-123.91168169 46.18219432
-123.67360836 46.18260773
-123.52162798 46.22265697
-123.46636003 46.2094278
-123.40228126 46.15496084
-123.32156267 46.14400544
-123.22058692 46.15361726
-123.2513344 46.16725983
-123.29869585 46.17085135
-123.40473589 46.22100332
-123.46486142 46.27110362
-123.65032813 46.26771882
-123.68836199 46.29986156
-123.89571367 46.26777049
-123.95974077 46.30074006
-124.07275713 46.27944937
-124.04513607 46.37288036
-124.05017453 46.49054759
-124.04436093 46.60506257
-124.01640398 46.52137259
-123.94612403 46.43256664
-123.91237932 46.53333568
-123.88915076 46.66002045
-123.95772539 46.70869965
-124.07169776 46.74479564
-124.11254798 46.86266958
-123.84287452 46.96318024
-123.98601824 46.98449677
-124.04221636 47.02968781
-124.11169532 47.03519135
-124.11678545 47.0003356
-124.13923886 46.95470531
-124.16355262 47.01532176
-124.1705031 47.08668692
-124.19884762 47.20853994
-124.30928016 47.40460033
-124.37602027 47.65864167
-124.46004615 47.7842154
-124.62106991 47.90413056
-124.66308285 47.97412629
-124.70165931 48.15163483
-124.67998105 48.2858902
-124.70997921 48.38038056
-124.6326196 48.37503205
-124.42904029 48.30077302
-124.17551571 48.24243032
-124.09877621 48.20000397
-123.97576046 48.16848135
-123.29443254 48.11954377
-123.2499133 48.12419465
-123.16188249 48.15455455
-123.12439124 48.15091136
-123.02421648 48.08161327
-122.97388363 48.07329336
-122.90890052 48.07688487
-122.86089311 48.09003653
-122.7785984 48.13757884
-122.7675138 48.12000886
-122.76908993 48.07598054
-122.73973772 48.01324535
-122.679483 47.93180329
-122.65664202 47.88113455
-122.77844337 47.73843008
-122.80177528 47.73532949
-122.80536679 47.78364696
-122.82138648 47.79315542
-123.05064897 47.55192984
-123.13103166 47.43772492
-123.13904151 47.38610017
-123.13635434 47.35581778
-123.1042116 47.34837637
-123.03090858 47.36018443
-122.92215552 47.40764924
-122.91688453 47.41798452
-123.01822201 47.40106049
-123.06677202 47.39963939
-123.0601316 47.45364126
-123.04863359 47.47932445
-122.98246192 47.55937124
-122.91290544 47.60735281
-122.81404843 47.65853832
-122.75715268 47.70052542
-122.71787859 47.76209789
-122.60814368 47.83547842
-122.58791236 47.85594229
-122.59266659 47.91640371
-122.58571611 47.92787588
-122.53279945 47.91971101
-122.51081112 47.81573802
-122.5239111 47.76933259
-122.61842729 47.71279857
-122.63018368 47.69279979
-122.61362139 47.61562104
-122.62827165 47.60815379
-122.66429013 47.61724885
-122.67547808 47.61233959
-122.58581946 47.52841706
-122.5574491 47.4632014
-122.55354753 47.40491039
-122.57788713 47.29318594
-122.60390622 47.27460826
-122.64865801 47.28145539
-122.70769833 47.31638866
-122.72087582 47.3051232
-122.76779802 47.21835847
-122.78330095 47.2259549
-122.81254981 47.32894603
-122.82846615 47.33659414
-122.91952003 47.28967194
-122.95618446 47.24455842
-122.98762956 47.17257315
-123.02757545 47.13890595
-122.91414568 47.13149038
-122.81195553 47.14601146
-122.72986752 47.11180166
-122.70193641 47.11087149
-122.62705726 47.14425446
-122.60413876 47.16701793
-122.54217872 47.27556428
-122.51106951 47.29499462
-122.46487078 47.29582144
-122.42011898 47.31209951
-122.35381812 47.37157909
-122.35113095 47.39522106
-122.37526384 47.52836538
-122.3683392 47.60391633
-122.38074154 47.62784252
-122.41050717 47.6526472
-122.40678647 47.6767801
-122.38363542 47.7164676
-122.38198178 47.75233104
-122.40182553 47.78426708
-122.39288551 47.82054393
-122.33030535 47.89862702
-122.31847144 47.93304352
-122.24201616 48.01076488
-122.26126563 48.04202912
-122.31748959 48.08016633
-122.35296546 48.11380768
-122.38864804 48.16636262
-122.415804 48.1839326
-122.42469235 48.17592276
-122.38663266 48.08993317
-122.39477169 48.08414541
-122.49401628 48.1304475
-122.5170123 48.15964468
-122.52915626 48.19933218
-122.52031959 48.22909781
-122.46704119 48.2585017
-122.40337582 48.26919872
-122.40854346 48.29390005
-122.48840939 48.37430858
-122.54166195 48.41094717
-122.58258969 48.42867219
-122.63778012 48.43332307
-122.66248145 48.4463972
-122.66899268 48.4652591
-122.65726213 48.49001211
-122.6279616 48.49791861
-122.54269548 48.48797089
-122.49675513 48.50554088
-122.50109595 48.53750275
-122.51481605 48.55515025
-122.51272315 48.66943268
-122.54512427 48.76229523
-122.56202247 48.77797903
-122.5801609 48.779581
-122.5994362 48.76710114
-122.65302467 48.76387136
-122.68594255 48.79428295
-122.72247779 48.85303905
-122.78877865 48.9930305
-122.6863818 48.9930305
-122.25999956 48.9930305
-121.83361732 48.9930305
-121.40723507 48.9930305
-120.98085283 48.9930305
-120.55447059 48.9930305
-120.12808835 48.9930305
-119.7017061 48.9930305
-119.27532386 48.99305634
-118.84894162 48.99308218
-118.42255937 48.99308218
-117.99617713 48.99308218
-117.56979489 48.99308218
-117.14341265 48.99308218
-116.7170304 48.99308218
-116.29064816 48.99308218
-115.86426592 48.99308218
-115.43788367 48.99308218
-115.01150143 48.99308218
-114.58511919 48.99308218
-114.15873695 48.99308218
-113.7323547 48.99308218
-113.30597246 48.99308218
-112.87959022 48.99308218
-112.45320797 48.99308218
-112.02682573 48.99308218
-111.60044349 48.99308218
-111.17406125 48.99308218
-110.747679 48.99308218
-110.32129676 48.99308218
-109.89491452 48.99308218
-109.46853227 48.99308218
-109.04215003 48.99310802
-108.61576779 48.99313386
-108.18938555 48.99313386
-107.7630033 48.99313386
-107.33662106 48.99313386
-106.91023882 48.99313386
-106.48385657 48.99313386
-106.05747433 48.99313386
-105.63109209 48.99313386
-105.20470985 48.99313386
-104.7783276 48.99313386
-104.35194536 48.99313386
-103.92556312 48.99313386
-103.49918087 48.99313386
-103.07279863 48.99313386
-102.64641639 48.99313386
-102.22003415 48.99313386
-101.7936519 48.99313386
-101.36726966 48.99313386
-100.94088742 48.99313386
-100.51450517 48.99313386
-100.08812293 48.99313386
-99.66174069 48.99313386
-99.23535845 48.99313386
-98.8089762 48.9931597
-98.38259396 48.99318553
-97.95621172 48.99318553
-97.52982947 48.99318553
-97.10344723 48.99318553
-96.67706499 48.99318553
-96.25068275 48.99318553
-95.8243005 48.99318553
-95.39791826 48.99318553
-95.16204119 48.99176443
-95.15824297 49.2030952
-95.15529741 49.36967418
-94.9393416 49.34941702
-94.87479774 49.31903128
-94.85433387 49.30458771
-94.86040585 49.25859569
-94.84260332 49.11917268
-94.80345842 49.00295238
